"","region","council","swim_site","time","enterococci_cfu_100ml","water_temperature_c","conductivity_ms_cm","latitude.x","longitude.x","max_temp_C","min_temp_C","precipitation_mm","log_enterococci","class","year","month","yeojohnson_precip","temp_ec_interact","temp_diff","season"
"111","Northern Sydney","Northern Beaches Council","Shelly Beach (Manly)","08:32:00",40,0.870158448053,0.275372932189639,-33.800514,151.297668,21.6,15.9,-0.110605329600697,3.71357206670431,"Good",2025,4,-0.133164905685036,3.23139610629639,5.7,"Autumn"
"112","Northern Sydney","Northern Beaches Council","South Curl Curl Beach","09:00:00",7,0.870158448053,0.286976645473169,-33.773397,151.293337,21.6,15.9,-0.110605329600697,2.07944154167984,"Good",2025,4,-0.133164905685036,1.80944362472506,5.7,"Autumn"
"113","Northern Sydney","Northern Beaches Council","Whale Beach","11:25:00",0,0.870158448053,0.19414693920493,-33.611207,151.332254,21.6,15.9,-0.110605329600697,0,"Good",2025,4,-0.133164905685036,0,5.7,"Autumn"
"114","Sydney Harbour","City of Canada Bay Council","Chiswick Baths","11:44:00",5,1.24442054669009,-0.258397878852737,-33.847168,151.142892,26.9,18.6,-0.321494433959005,1.79175946922805,"Good",2025,4,-0.545792179517682,2.22970229823392,8.3,"Autumn"
"115","Sydney Harbour","Northern Beaches Council","Little Manly Cove","08:36:00",1,1.24442054669009,0.15933579935434,-33.807232,151.286808,26.9,18.6,-0.321494433959005,0.693147180559945,"Good",2025,4,-0.545792179517682,0.862566593369103,8.3,"Autumn"
"116","Sydney Harbour","Inner West Council","Dawn Fraser Pool","07:23:00",0,0.870158448053,-0.0727384663162581,-33.853237,151.172823,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"117","Western Sydney","Hawkesbury City Council","Yarramundi Reserve","10:15:00",130,-0.252627847858275,-5.95721354665995,-33.6091226,150.6978862,26.9,18.6,-0.321494433959005,4.87519732320115,"Good",2025,4,-0.545792179517682,-1.23161060764473,8.3,"Autumn"
"118","Sydney Harbour","Woollahra Municipal Council","Rose Bay Beach","08:07:00",7,0.870158448053,0.0781098063696309,-33.870027,151.265932,26.9,18.6,-0.321494433959005,2.07944154167984,"Good",2025,4,-0.545792179517682,1.80944362472506,8.3,"Autumn"
"119","Sydney Harbour","Woollahra Municipal Council","Camp Cove","08:27:00",1,0.870158448053,0.14773208607081,-33.839395,151.278758,26.9,18.6,-0.321494433959005,0.693147180559945,"Good",2025,4,-0.545792179517682,0.603147874908355,8.3,"Autumn"
"120","Sydney Harbour","Inner West Council","Callan Park Seawall","07:13:00",1,0.870158448053,-0.0959458928833179,-33.862333,151.159306,26.9,18.6,-0.321494433959005,0.693147180559945,"Good",2025,4,-0.545792179517682,0.603147874908355,8.3,"Autumn"
"121","Western Sydney","Hawkesbury City Council","Windsor Beach","10:50:00",48,0.870158448053,-5.93760327121078,-33.6044834,150.8170393,26.9,18.6,-0.321494433959005,3.89182029811063,"Good",2025,4,-0.545792179517682,3.38650031070511,8.3,"Autumn"
"122","Sydney Harbour","Willoughby City Council","Northbridge Baths","09:59:00",4,1.24442054669009,0.00848752666845135,-33.806043,151.222754,26.9,18.6,-0.321494433959005,1.6094379124341,"Good",2025,4,-0.545792179517682,2.002817606855,8.3,"Autumn"
"123","Sydney Harbour","North Sydney Council","Hayes Street Beach","10:51:00",3,1.24442054669009,0.0897135196531608,-33.841715,151.219382,26.9,18.6,-0.321494433959005,1.38629436111989,"Good",2025,4,-0.545792179517682,1.72513318673821,8.3,"Autumn"
"124","Sydney Harbour","Northern Beaches Council","Fairlight Beach","08:45:00",0,1.24442054669009,0.15933579935434,-33.800731,151.274778,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"125","Sydney Harbour","Mosman Municipal Council","Chinamans Beach","10:24:00",0,1.24442054669009,0.0781098063696309,-33.814094,151.248971,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"126","Sydney Harbour","Woollahra Municipal Council","Parsley Bay","08:18:00",1,1.24442054669009,0.15933579935434,-33.849889,151.276441,26.9,18.6,-0.321494433959005,0.693147180559945,"Good",2025,4,-0.545792179517682,0.862566593369103,8.3,"Autumn"
"127","Sydney Harbour","Lane Cove Council","Greenwich Baths","11:03:00",0,1.24442054669009,0.00848752666845135,-33.84176,151.1829,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"128","Sydney Harbour","Northern Beaches Council","Forty Baskets Pool","08:48:00",0,1.24442054669009,0.17093951263787,-33.803133,151.270604,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"129","Sydney Harbour","Lane Cove Council","Tambourine Bay","11:17:00",2,1.24442054669009,-0.246794165569207,-33.828066,151.161315,26.9,18.6,-0.321494433959005,1.09861228866811,"Good",2025,4,-0.545792179517682,1.36713570486482,8.3,"Autumn"
"130","Sydney Harbour","Northern Beaches Council","Gurney Crescent Baths","09:12:00",0,1.24442054669009,-0.00311618661507857,-33.793451,151.235278,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"131","Sydney Harbour","Woollahra Municipal Council","Watsons Bay","08:23:00",0,0.870158448053,0.17093951263787,-33.845115,151.280546,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"132","Sydney Harbour","The Council of the Municipality of Hunters Hill","Woolwich Baths","11:23:00",3,1.24442054669009,-0.165568172584497,-33.83919,151.16949,26.9,18.6,-0.321494433959005,1.38629436111989,"Good",2025,4,-0.545792179517682,1.72513318673821,8.3,"Autumn"
"133","Sydney Harbour","Northern Beaches Council","Manly Cove","08:42:00",8,1.24442054669009,0.17093951263787,-33.79944,151.282519,26.9,18.6,-0.321494433959005,2.19722457733622,"Good",2025,4,-0.545792179517682,2.73427140972964,8.3,"Autumn"
"134","Sydney Harbour","Northern Beaches Council","Davidson Reserve","09:31:00",0,1.24442054669009,-0.211983025718617,-33.767929,151.200343,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"135","Sydney Harbour","Mosman Municipal Council","Clifton Gardens","10:40:00",0,1.24442054669009,0.124524659503751,-33.839154,151.253349,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"136","Sydney Harbour","Woollahra Municipal Council","Nielsen Park","08:14:00",1,0.870158448053,0.20575065248846,-33.849925,151.266231,26.9,18.6,-0.321494433959005,0.693147180559945,"Good",2025,4,-0.545792179517682,0.603147874908355,8.3,"Autumn"
"137","Sydney Harbour","Woollahra Municipal Council","Murray Rose Pool","08:00:00",3,0.870158448053,0.0781098063696309,-33.871276,151.246974,26.9,18.6,-0.321494433959005,1.38629436111989,"Good",2025,4,-0.545792179517682,1.20629574981671,8.3,"Autumn"
"138","Sydney Harbour","Mosman Municipal Council","Balmoral Baths","10:30:00",0,1.24442054669009,0.13612837278728,-33.826888,151.253476,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"139","Sydney Harbour","Lane Cove Council","Woodford Bay","11:09:00",1,1.24442054669009,-0.130757032733908,-33.831968,151.17254,26.9,18.6,-0.321494433959005,0.693147180559945,"Good",2025,4,-0.545792179517682,0.862566593369103,8.3,"Autumn"
"140","Western Sydney","Penrith City Council","Penrith Beach","09:20:00",0,0.870158448053,-5.9067373938766,-33.694762,150.675921,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"141","Sydney Harbour","The City of Sydney","Darling Harbour","07:39:00",100,0.495896349415908,-0.811895002477114,-33.87129,151.20069,26.9,18.6,-0.321494433959005,4.61512051684126,"Good",2025,4,-0.545792179517682,2.28862141641604,8.3,"Autumn"
"142","Sydney Harbour","City of Canada Bay Council","Cabarita Beach","11:37:00",0,1.24442054669009,-0.293209018703326,-33.841448,151.11863,26.9,18.6,-0.321494433959005,0,"Good",2025,4,-0.545792179517682,0,8.3,"Autumn"
"143","Sydney Harbour","Mosman Municipal Council","Edwards Beach","10:27:00",1,1.24442054669009,0.13612837278728,-33.82138,151.25283,26.9,18.6,-0.321494433959005,0.693147180559945,"Good",2025,4,-0.545792179517682,0.862566593369103,8.3,"Autumn"
"144","Sydney Harbour","Northern Beaches Council","Clontarf Pool","09:00:00",3,1.24442054669009,0.101317232936691,-33.80579,151.25172,26.9,18.6,-0.321494433959005,1.38629436111989,"Good",2025,4,-0.545792179517682,1.72513318673821,8.3,"Autumn"
"145","Southern Sydney","Sutherland Shire Council","Oak Park Beach","09:27:00",1,0.870158448053,0.19414693920493,-34.06984,151.156853,23.6,14.3,-0.402605627942969,0.693147180559945,"Good",2025,4,-0.77656591138136,0.603147874908355,9.3,"Autumn"
"146","Sydney City","Randwick City Council","Little Bay Beach","07:52:00",200,0.495896349415908,0.19414693920493,-33.979882,151.251417,23.6,14.3,-0.402605627942969,5.30330490805908,"Good",2025,4,-0.77656591138136,2.62988954374596,9.3,"Autumn"
"147","Sydney City","Randwick City Council","Coogee Beach","07:03:00",16,0.870158448053,0.22895807905552,-33.92076,151.25817,23.6,14.3,-0.402605627942969,2.83321334405622,"Good",2025,4,-0.77656591138136,2.46534452646701,9.3,"Autumn"
"148","Sydney City","Randwick City Council","South Maroubra Rockpool","07:23:00",23,0.495896349415908,0.26376921890611,-33.953515,151.258009,23.6,14.3,-0.402605627942969,3.17805383034795,"Good",2025,4,-0.77656591138136,1.57598529271679,9.3,"Autumn"
"149","Sydney City","Randwick City Council","Malabar Beach","07:40:00",17,0.495896349415908,0.275372932189639,-33.96436,151.252247,23.6,14.3,-0.402605627942969,2.89037175789616,"Good",2025,4,-0.77656591138136,1.43332480319555,9.3,"Autumn"
"150","Southern Sydney","Sutherland Shire Council","Elouera Beach","08:57:00",1,0.870158448053,0.22895807905552,-34.04661,151.15966,23.6,14.3,-0.402605627942969,0.693147180559945,"Good",2025,4,-0.77656591138136,0.603147874908355,9.3,"Autumn"
"151","Southern Sydney","Sutherland Shire Council","Greenhills Beach","09:58:00",0,0.870158448053,0.22895807905552,-34.03479,151.18418,23.6,14.3,-0.402605627942969,0,"Good",2025,4,-0.77656591138136,0,9.3,"Autumn"
"152","Sydney City","Waverley Council","Bronte Beach","06:43:00",6,0.870158448053,0.298580358756699,-33.903087,151.26879,23.6,14.3,-0.402605627942969,1.94591014905531,"Good",2025,4,-0.77656591138136,1.69325015535255,9.3,"Autumn"
"153","Southern Sydney","Sutherland Shire Council","Boat Harbour","09:46:00",0,0.495896349415908,0.24056179233905,-34.038723,151.200127,23.6,14.3,-0.402605627942969,0,"Good",2025,4,-0.77656591138136,0,9.3,"Autumn"
"154","Southern Sydney","Sutherland Shire Council","North Cronulla Beach","09:03:00",1,0.870158448053,0.22895807905552,-34.05101,151.15659,23.6,14.3,-0.402605627942969,0.693147180559945,"Good",2025,4,-0.77656591138136,0.603147874908355,9.3,"Autumn"
"155","Southern Sydney","Sutherland Shire Council","Shelly Beach (Sutherland)","09:20:00",0,0.495896349415908,0.310184072040229,-34.06412,151.15542,23.6,14.3,-0.402605627942969,0,"Good",2025,4,-0.77656591138136,0,9.3,"Autumn"
"156","Sydney City","Randwick City Council","Maroubra Beach","07:17:00",8,0.870158448053,0.286976645473169,-33.948896,151.257459,23.6,14.3,-0.402605627942969,2.19722457733622,"Good",2025,4,-0.77656591138136,1.91193352823879,9.3,"Autumn"
"157","Sydney City","Waverley Council","Tamarama Beach","06:33:00",10,0.870158448053,0.26376921890611,-33.900805,151.270734,23.6,14.3,-0.402605627942969,2.39789527279837,"Good",2025,4,-0.77656591138136,2.08654882917186,9.3,"Autumn"
"158","Sydney City","Randwick City Council","Gordons Bay (East)","06:57:00",1,0.870158448053,0.25216550562258,-33.915646,151.264558,23.6,14.3,-0.402605627942969,0.693147180559945,"Good",2025,4,-0.77656591138136,0.603147874908355,9.3,"Autumn"
"159","Sydney City","Randwick City Council","Clovelly Beach","06:52:00",7,0.870158448053,0.310184072040229,-33.914578,151.267659,23.6,14.3,-0.402605627942969,2.07944154167984,"Good",2025,4,-0.77656591138136,1.80944362472506,9.3,"Autumn"
"160","Southern Sydney","Sutherland Shire Council","South Cronulla Beach","09:09:00",3,0.870158448053,0.21735436577199,-34.055497,151.155347,23.6,14.3,-0.402605627942969,1.38629436111989,"Good",2025,4,-0.77656591138136,1.20629574981671,9.3,"Autumn"
"161","Sydney City","Waverley Council","Bondi Beach","06:22:00",10,0.495896349415908,0.298580358756699,-33.891157,151.278267,23.6,14.3,-0.402605627942969,2.39789527279837,"Good",2025,4,-0.77656591138136,1.18910751206238,9.3,"Autumn"
"162","Southern Sydney","Sutherland Shire Council","Wanda Beach","08:50:00",0,0.495896349415908,0.275372932189639,-34.04393,151.1622,23.6,14.3,-0.402605627942969,0,"Good",2025,4,-0.77656591138136,0,9.3,"Autumn"
"163","Sydney City","Randwick City Council","South Maroubra Beach","07:27:00",18,0.870158448053,0.24056179233905,-33.951378,151.257322,23.6,14.3,-0.402605627942969,2.94443897916644,"Good",2025,4,-0.77656591138136,2.56212845249823,9.3,"Autumn"
"164","Northern Sydney","Northern Beaches Council","South Curl Curl Beach","09:11:00",6,1.24442054669009,0.286976645473169,-33.773397,151.293337,21.9,14.2,-0.370161150349384,1.94591014905531,"Good",2025,4,-0.678661051617257,2.42153057149721,7.7,"Autumn"
"165","Northern Sydney","Northern Beaches Council","Whale Beach","11:02:00",6,1.24442054669009,0.321787785323759,-33.611207,151.332254,21.9,14.2,-0.370161150349384,1.94591014905531,"Good",2025,4,-0.678661051617257,2.42153057149721,7.7,"Autumn"
"166","Northern Sydney","Northern Beaches Council","Shelly Beach (Manly)","08:34:00",78,0.870158448053,0.1825432259214,-33.800514,151.297668,21.9,14.2,-0.370161150349384,4.36944785246702,"Good",2025,4,-0.678661051617257,3.80211196215122,7.7,"Autumn"
"167","Northern Sydney","Northern Beaches Council","Collaroy Beach","11:21:00",11,1.24442054669009,0.25216550562258,-33.732619,151.302884,21.9,14.2,-0.370161150349384,2.484906649788,"Good",2025,4,-0.678661051617257,3.09226889160303,7.7,"Autumn"
"168","Northern Sydney","Northern Beaches Council","Avalon Beach","10:44:00",0,1.24442054669009,0.356598925174349,-33.635658,151.332569,21.9,14.2,-0.370161150349384,0,"Good",2025,4,-0.678661051617257,0,7.7,"Autumn"
"169","Northern Sydney","Northern Beaches Council","Bilgola Beach","10:31:00",7,1.24442054669009,0.344995211890819,-33.645256,151.328774,21.9,14.2,-0.370161150349384,2.07944154167984,"Good",2025,4,-0.678661051617257,2.58769978010731,7.7,"Autumn"
"170","Northern Sydney","Northern Beaches Council","Palm Beach","11:09:00",0,1.24442054669009,0.356598925174349,-33.598779,151.325824,21.9,14.2,-0.370161150349384,0,"Good",2025,4,-0.678661051617257,0,7.7,"Autumn"
"171","Northern Sydney","Northern Beaches Council","Bungan Beach","10:12:00",3,0.870158448053,0.321787785323759,-33.665919,151.320776,21.9,14.2,-0.370161150349384,1.38629436111989,"Good",2025,4,-0.678661051617257,1.20629574981671,7.7,"Autumn"
"172","Northern Sydney","Northern Beaches Council","North Narrabeen Beach","11:40:00",0,1.24442054669009,0.275372932189639,-33.705557,151.306407,21.9,14.2,-0.370161150349384,0,"Good",2025,4,-0.678661051617257,0,7.7,"Autumn"
"173","Northern Sydney","Northern Beaches Council","Turimetta Beach","11:55:00",3,1.24442054669009,0.26376921890611,-33.698084,151.310937,21.9,14.2,-0.370161150349384,1.38629436111989,"Good",2025,4,-0.678661051617257,1.72513318673821,7.7,"Autumn"
"174","Northern Sydney","Northern Beaches Council","North Steyne Beach","08:11:00",45,0.870158448053,0.21735436577199,-33.79099,151.28801,21.9,14.2,-0.370161150349384,3.8286413964891,"Good",2025,4,-0.678661051617257,3.33152465572042,7.7,"Autumn"
"175","Northern Sydney","Northern Beaches Council","Queenscliff Beach","08:02:00",140,0.870158448053,0.101317232936691,-33.78689,151.28874,21.9,14.2,-0.370161150349384,4.94875989037817,"Good",2025,4,-0.678661051617257,4.3062052259984,7.7,"Autumn"
"176","Northern Sydney","Northern Beaches Council","Newport Beach","10:23:00",4,0.870158448053,0.286976645473169,-33.653976,151.32375,21.9,14.2,-0.370161150349384,1.6094379124341,"Good",2025,4,-0.678661051617257,1.40046599612132,7.7,"Autumn"
"177","Northern Sydney","Northern Beaches Council","Freshwater Beach","09:00:00",40,1.24442054669009,0.275372932189639,-33.78164,151.29076,21.9,14.2,-0.370161150349384,3.71357206670431,"Good",2025,4,-0.678661051617257,4.62124538142123,7.7,"Autumn"
"178","Northern Sydney","Northern Beaches Council","North Curl Curl Beach","09:21:00",52,1.24442054669009,0.20575065248846,-33.767605,151.298194,21.9,14.2,-0.370161150349384,3.97029191355212,"Good",2025,4,-0.678661051617257,4.94071283358178,7.7,"Autumn"
"179","Northern Sydney","Northern Beaches Council","Bilarong Reserve","12:12:00",36,0.870158448053,-1.91888924972587,-33.710668,151.286896,21.9,14.2,-0.370161150349384,3.61091791264422,"Good",2025,4,-0.678661051617257,3.14207072691328,7.7,"Autumn"
"180","Northern Sydney","Northern Beaches Council","Mona Vale Beach","09:55:00",11,1.61868264532718,0.321787785323759,-33.679704,151.313981,21.9,14.2,-0.370161150349384,2.484906649788,"Good",2025,4,-0.678661051617257,4.02227526926995,7.7,"Autumn"
"181","Northern Sydney","Northern Beaches Council","South Steyne Beach","08:20:00",9,0.870158448053,0.22895807905552,-33.79889,151.2903,21.9,14.2,-0.370161150349384,2.30258509299405,"Good",2025,4,-0.678661051617257,2.00361387102967,7.7,"Autumn"
"182","Northern Sydney","Northern Beaches Council","Narrabeen Lagoon (Birdwood Park)","11:42:00",150,0.870158448053,-2.18577465524706,-33.703993,151.304952,21.9,14.2,-0.370161150349384,5.01727983681492,"Good",2025,4,-0.678661051617257,4.36582843625048,7.7,"Autumn"
"183","Northern Sydney","Northern Beaches Council","Warriewood Beach","12:00:00",19,1.24442054669009,0.25216550562258,-33.69107,151.309221,21.9,14.2,-0.370161150349384,2.99573227355399,"Good",2025,4,-0.678661051617257,3.72795079359321,7.7,"Autumn"
"184","Northern Sydney","Northern Beaches Council","Dee Why Beach","10:59:00",5,1.61868264532718,0.356598925174349,-33.753299,151.297338,21.9,14.2,-0.370161150349384,1.79175946922805,"Good",2025,4,-0.678661051617257,2.9002899574401,7.7,"Autumn"
"185","Northern Sydney","Northern Beaches Council","Long Reef Beach","11:13:00",1,1.24442054669009,0.275372932189639,-33.74525,151.30593,21.9,14.2,-0.370161150349384,0.693147180559945,"Good",2025,4,-0.678661051617257,0.862566593369103,7.7,"Autumn"
"186","Western Sydney","Hawkesbury City Council","Yarramundi Reserve","09:55:00",44,0.495896349415908,-5.94352116498538,-33.6091226,150.6978862,25.1,15.1,0.294950640319125,3.80666248977032,"Good",2025,4,0.193042598484741,1.88771003213557,10,"Autumn"
"187","Western Sydney","Hawkesbury City Council","Windsor Beach","10:35:00",37,0.870158448053,-5.92240240680936,-33.6044834,150.8170393,25.1,15.1,0.294950640319125,3.63758615972639,"Good",2025,4,0.193042598484741,3.16527632740658,10,"Autumn"
"188","Western Sydney","Penrith City Council","Penrith Beach","09:25:00",16,0.870158448053,-5.92750804065411,-33.694762,150.675921,25.1,15.1,0.294950640319125,2.83321334405622,"Good",2025,4,0.193042598484741,2.46534452646701,10,"Autumn"
